TRAIN_COURSE_ID,SEQ,NODE,ARRIVAL_SECONDS,DEPARTURE_SECONDS,Track,Activity,DUTY_ID,START_TIME_SECONDS,END_TIME_SECONDS,START_NODE,END_NODE,NODE_R,ARRIVAL_SECONDS_R,DEPARTURE_SECONDS_R,TRACK_R,IS_REALIZED,DIRECTION,CATEGORY,ARRIVAL_SECONDS_P,DEPARTURE_SECONDS_P,Activity_P
9U03RO#1,22,PRTOBJP,67535.0,67535.0,RL,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,67950.0,67950.0,PASS
9U03RO#1,23,WBRNPKS,67590.0,67590.0,DEP,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68040.0,68040.0,PASS
9U03RO#1,24,ROJAOJN,67646.0,67646.0,2,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68096.0,68096.0,PASS
9U03RO#1,25,PADTLL,67662.0,67692.0,1,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68160.0,68220.0,STOP
9U03RO#1,26,BONDST,67842.0,67872.0,2,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68370.0,68400.0,STOP
9U03RO#1,27,TOTCTRD,67932.0,67962.0,2,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68460.0,68520.0,STOP
9U03RO#1,28,TOTCFST,68035.0,68035.0,2,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68593.0,68593.0,PASS
9U03RO#1,29,FRNDFST,68041.0,68041.0,2,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68599.0,68599.0,PASS
9U03RO#1,30,FRNDXR,68112.0,68142.0,2,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68670.0,68730.0,STOP
9U03RO#1,31,LIVSTLL,68232.0,68262.0,1,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68820.0,68880.0,STOP
9U03RO#1,32,WCHAVRD,68361.0,68361.0,2,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,68979.0,68979.0,PASS
9U03RO#1,33,WCHAPXR,68382.0,68412.0,2,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69000.0,69030.0,STOP
9U03RO#1,34,SPNYGNJ,68472.0,68472.0,2,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69090.0,69090.0,PASS
9U03RO#1,35,CANWHRF,68592.0,68622.0,2,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69210.0,69270.0,STOP
9U03RO#1,36,CUSTWBT,68781.0,68781.0,1,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69429.0,69429.0,PASS
9U03RO#1,37,CUSTMHS,68802.0,68832.0,A,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69450.0,69480.0,STOP
9U03RO#1,38,CUSTEBT,68847.0,68847.0,2,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69495.0,69495.0,PASS
9U03RO#1,39,WOLWXR,69042.0,69072.0,2,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69690.0,69720.0,STOP
9U03RO#1,40,PLMSEJ,69192.0,69192.0,1,PASS,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69840.0,69840.0,PASS
9U03RO#1,41,ABWDXR,69282.0,69312.0,3,STOP,RSDuty_21,66120,69960,HTRWTM5,ABWDXR,,,,,,EB,OO,69960.0,69960.0,STOP
9U05JT#1,1,PADTLL,52740.0,52740.0,1,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,PADTLL,52656.0,52740.0,1,1.0,EB,OO,52740.0,52740.0,STOP
9U05JT#1,2,BONDST,52890.0,52920.0,2,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,BONDST,52874.0,52920.0,,1.0,EB,OO,52890.0,52920.0,STOP
9U05JT#1,3,TOTCTRD,52980.0,53040.0,2,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,TOTCTRD,53007.0,53052.0,,1.0,EB,OO,52980.0,53040.0,STOP
9U05JT#1,4,TOTCFST,53113.0,53113.0,2,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,TOTCFST,53104.0,53104.0,,1.0,EB,OO,53113.0,53113.0,PASS
9U05JT#1,5,FRNDFST,53119.0,53119.0,2,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,FRNDFST,53107.0,53107.0,,1.0,EB,OO,53119.0,53119.0,PASS
9U05JT#1,6,FRNDXR,53190.0,53250.0,2,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,FRNDXR,53180.0,53250.0,,1.0,EB,OO,53190.0,53250.0,STOP
9U05JT#1,7,LIVSTLL,53340.0,53400.0,1,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,LIVSTLL,53342.0,53400.0,,1.0,EB,OO,53340.0,53400.0,STOP
9U05JT#1,8,WCHAVRD,53499.0,53499.0,2,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,WCHAVRD,53471.0,53471.0,,1.0,EB,OO,53499.0,53499.0,PASS
9U05JT#1,9,WCHAPXR,53520.0,53550.0,2,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,WCHAPXR,53536.0,53581.0,2,1.0,EB,OO,53520.0,53550.0,STOP
9U05JT#1,10,SPNYGNJ,53610.0,53610.0,2,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,SPNYGNJ,53635.0,53635.0,,1.0,EB,OO,53610.0,53610.0,PASS
9U05JT#1,11,CANWHRF,53730.0,53790.0,2,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,CANWHRF,53748.0,53798.0,,1.0,EB,OO,53730.0,53790.0,STOP
9U05JT#1,12,CUSTWBT,53949.0,53949.0,1,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,CUSTWBT,53914.0,53914.0,,1.0,EB,OO,53949.0,53949.0,PASS
9U05JT#1,13,CUSTMHS,53970.0,54000.0,A,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,CUSTMHS,53961.0,54000.0,A,1.0,EB,OO,53970.0,54000.0,STOP
9U05JT#1,14,CUSTEBT,54015.0,54015.0,2,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,CUSTEBT,54022.0,54022.0,,1.0,EB,OO,54015.0,54015.0,PASS
9U05JT#1,15,WOLWXR,54210.0,54240.0,2,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,WOLWXR,54185.0,54240.0,2,1.0,EB,OO,54210.0,54240.0,STOP
9U05JT#1,16,PLMSEJ,54360.0,54360.0,1,PASS,RSDuty_80,52740,54480,PADTLL,ABWDXR,PLMSEJ,54314.0,54314.0,,1.0,EB,OO,54360.0,54360.0,PASS
9U05JT#1,17,ABWDXR,54480.0,54480.0,3,STOP,RSDuty_80,52740,54480,PADTLL,ABWDXR,ABWDXR,54404.0,,,1.0,EB,OO,54480.0,54480.0,STOP
9U05RL#1,1,PADTLL,20460.0,20460.0,1,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,PADTLL,20256.0,20460.0,1,1.0,EB,OO,20460.0,20460.0,STOP
9U05RL#1,2,BONDST,20610.0,20640.0,2,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,BONDST,20594.0,20640.0,,1.0,EB,OO,20610.0,20640.0,STOP
9U05RL#1,3,TOTCTRD,20700.0,20760.0,2,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,TOTCTRD,20727.0,20772.0,,1.0,EB,OO,20700.0,20760.0,STOP
9U05RL#1,4,TOTCFST,20833.0,20833.0,2,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,TOTCFST,20824.0,20824.0,,1.0,EB,OO,20833.0,20833.0,PASS
9U05RL#1,5,FRNDFST,20839.0,20839.0,2,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,FRNDFST,20827.0,20827.0,,1.0,EB,OO,20839.0,20839.0,PASS
9U05RL#1,6,FRNDXR,20910.0,20970.0,2,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,FRNDXR,20900.0,20970.0,,1.0,EB,OO,20910.0,20970.0,STOP
9U05RL#1,7,LIVSTLL,21060.0,21120.0,1,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,LIVSTLL,21062.0,21120.0,,1.0,EB,OO,21060.0,21120.0,STOP
9U05RL#1,8,WCHAVRD,21219.0,21219.0,2,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,WCHAVRD,21191.0,21191.0,,1.0,EB,OO,21219.0,21219.0,PASS
9U05RL#1,9,WCHAPXR,21240.0,21270.0,2,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,WCHAPXR,21256.0,21301.0,2,1.0,EB,OO,21240.0,21270.0,STOP
9U05RL#1,10,SPNYGNJ,21330.0,21330.0,2,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,SPNYGNJ,21355.0,21355.0,,1.0,EB,OO,21330.0,21330.0,PASS
9U05RL#1,11,CANWHRF,21450.0,21510.0,2,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,CANWHRF,21468.0,21518.0,,1.0,EB,OO,21450.0,21510.0,STOP
9U05RL#1,12,CUSTWBT,21669.0,21669.0,1,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,CUSTWBT,21634.0,21634.0,,1.0,EB,OO,21669.0,21669.0,PASS
9U05RL#1,13,CUSTMHS,21690.0,21720.0,A,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,CUSTMHS,21681.0,21720.0,A,1.0,EB,OO,21690.0,21720.0,STOP
9U05RL#1,14,CUSTEBT,21735.0,21735.0,2,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,CUSTEBT,21742.0,21742.0,,1.0,EB,OO,21735.0,21735.0,PASS
9U05RL#1,15,WOLWXR,21930.0,21960.0,2,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,WOLWXR,21905.0,21960.0,2,1.0,EB,OO,21930.0,21960.0,STOP
9U05RL#1,16,PLMSEJ,22080.0,22080.0,1,PASS,RSDuty_63,20460,22260,PADTLL,ABWDXR,PLMSEJ,22034.0,22034.0,,1.0,EB,OO,22080.0,22080.0,PASS
9U05RL#1,17,ABWDXR,22260.0,22260.0,3,STOP,RSDuty_63,20460,22260,PADTLL,ABWDXR,ABWDXR,22293.0,,,1.0,EB,OO,22260.0,22260.0,STOP
9U05RM#1,1,HTRWTM5,36000.0,36000.0,4,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,HTRWTM5,35491.0,36000.0,4,1.0,EB,OO,36000.0,36000.0,STOP
9U05RM#1,2,HTRWAPT,36210.0,36330.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,HTRWAPT,36175.0,36330.0,2,1.0,EB,OO,36210.0,36330.0,STOP
9U05RM#1,3,HTRWTJN,36480.0,36480.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,HTRWTJN,36476.0,36476.0,,1.0,EB,OO,36480.0,36480.0,PASS
9U05RM#1,4,HTRWAJN,36540.0,36540.0,1,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,HTRWAJN,36545.0,36545.0,,1.0,EB,OO,36540.0,36540.0,PASS
9U05RM#1,5,HAYESAH,36570.0,36630.0,4,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,HAYESAH,36600.0,36635.0,4,1.0,EB,OO,36570.0,36630.0,STOP
9U05RM#1,6,STHALWJ,36730.0,36730.0,1,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,STHALWJ,36704.0,36704.0,,1.0,EB,OO,36730.0,36730.0,PASS
9U05RM#1,7,STHALL,36810.0,36840.0,4,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,STHALL,36774.0,36840.0,4,1.0,EB,OO,36810.0,36840.0,STOP
9U05RM#1,8,STHALEJ,36866.0,36866.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,STHALEJ,36866.0,36866.0,,1.0,EB,OO,36866.0,36866.0,PASS
9U05RM#1,9,ZZZHBJN,36933.0,36933.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ZZZHBJN,36920.0,36920.0,,1.0,EB,OO,36933.0,36933.0,PASS
9U05RM#1,10,HANWELL,36990.0,37020.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,HANWELL,36974.0,37020.0,,1.0,EB,OO,36990.0,37020.0,STOP
9U05RM#1,11,ZZZHAN,37037.0,37037.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ZZZHAN,37030.0,37030.0,,1.0,EB,OO,37037.0,37037.0,PASS
9U05RM#1,12,WEALJN,37124.0,37124.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,WEALJN,37072.0,37072.0,,1.0,EB,OO,37124.0,37124.0,PASS
9U05RM#1,13,WEALING,37140.0,37170.0,4,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,WEALING,37107.0,37170.0,4,1.0,EB,OO,37140.0,37170.0,STOP
9U05RM#1,14,EALINGB,37260.0,37320.0,1,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,EALINGB,37263.0,37320.0,,1.0,EB,OO,37260.0,37320.0,STOP
9U05RM#1,15,ACTONW,37380.0,37380.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ACTONW,37376.0,37376.0,,1.0,EB,OO,37380.0,37380.0,PASS
9U05RM#1,16,ACTONML,37470.0,37500.0,URL,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ACTONML,37446.0,37500.0,URL,1.0,EB,OO,37470.0,37500.0,STOP
9U05RM#1,17,ZZZACTE,37515.0,37515.0,1,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ZZZACTE,37526.0,37526.0,,1.0,EB,OO,37515.0,37515.0,PASS
9U05RM#1,18,FRIARSJ,37553.0,37553.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,FRIARSJ,37551.0,37551.0,,1.0,EB,OO,37553.0,37553.0,PASS
9U05RM#1,19,OLDOKCW,37590.0,37590.0,UR,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,OLDOKCW,37569.0,37569.0,,1.0,EB,OO,37590.0,37590.0,PASS
9U05RM#1,20,OLDOKCE,37632.0,37632.0,1,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,OLDOKCE,37590.0,37590.0,,1.0,EB,OO,37632.0,37632.0,PASS
9U05RM#1,21,LDBRKJ,37710.0,37710.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,LDBRKJ,37640.0,37640.0,,1.0,EB,OO,37710.0,37710.0,PASS
9U05RM#1,22,PRTOBJP,37770.0,37770.0,RL,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,PRTOBJP,37678.0,37678.0,,1.0,EB,OO,37770.0,37770.0,PASS
9U05RM#1,23,WBRNPKS,37830.0,37830.0,DEP,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,WBRNPKS,37704.0,37704.0,,1.0,EB,OO,37830.0,37830.0,PASS
9U05RM#1,24,ROJAOJN,37872.0,37872.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ROJAOJN,37718.0,37718.0,,1.0,EB,OO,37872.0,37872.0,PASS
9U05RM#1,25,PADTLL,37920.0,37980.0,1,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,PADTLL,37878.0,37980.0,1,1.0,EB,OO,37920.0,37980.0,STOP
9U05RM#1,26,BONDST,38130.0,38160.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,BONDST,38113.0,38160.0,,1.0,EB,OO,38130.0,38160.0,STOP
9U05RM#1,27,TOTCTRD,38220.0,38280.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,TOTCTRD,38242.0,38287.0,,1.0,EB,OO,38220.0,38280.0,STOP
9U05RM#1,28,TOTCFST,38353.0,38353.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,TOTCFST,38341.0,38341.0,,1.0,EB,OO,38353.0,38353.0,PASS
9U05RM#1,29,FRNDFST,38359.0,38359.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,FRNDFST,38344.0,38344.0,,1.0,EB,OO,38359.0,38359.0,PASS
9U05RM#1,30,FRNDXR,38430.0,38490.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,FRNDXR,38412.0,38490.0,,1.0,EB,OO,38430.0,38490.0,STOP
9U05RM#1,31,LIVSTLL,38580.0,38640.0,1,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,LIVSTLL,38577.0,38640.0,,1.0,EB,OO,38580.0,38640.0,STOP
9U05RM#1,32,WCHAVRD,38739.0,38739.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,WCHAVRD,38716.0,38716.0,,1.0,EB,OO,38739.0,38739.0,PASS
9U05RM#1,33,WCHAPXR,38760.0,38790.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,WCHAPXR,38775.0,38820.0,2,1.0,EB,OO,38760.0,38790.0,STOP
9U05RM#1,34,SPNYGNJ,38850.0,38850.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,SPNYGNJ,38877.0,38877.0,,1.0,EB,OO,38850.0,38850.0,PASS
9U05RM#1,35,CANWHRF,38970.0,39030.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,CANWHRF,38992.0,39042.0,,1.0,EB,OO,38970.0,39030.0,STOP
9U05RM#1,36,CUSTWBT,39189.0,39189.0,1,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,CUSTWBT,39167.0,39167.0,,1.0,EB,OO,39189.0,39189.0,PASS
9U05RM#1,37,CUSTMHS,39210.0,39240.0,A,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,CUSTMHS,39208.0,39240.0,A,1.0,EB,OO,39210.0,39240.0,STOP
9U05RM#1,38,CUSTEBT,39255.0,39255.0,2,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,CUSTEBT,39262.0,39262.0,,1.0,EB,OO,39255.0,39255.0,PASS
9U05RM#1,39,WOLWXR,39450.0,39480.0,2,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,WOLWXR,39433.0,39480.0,2,1.0,EB,OO,39450.0,39480.0,STOP
9U05RM#1,40,PLMSEJ,39600.0,39600.0,1,PASS,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,PLMSEJ,39557.0,39557.0,,1.0,EB,OO,39600.0,39600.0,PASS
9U05RM#1,41,ABWDXR,39720.0,39720.0,4,STOP,RSDuty_51,36000,39720,HTRWTM5,ABWDXR,ABWDXR,39723.0,,,1.0,EB,OO,39720.0,39720.0,STOP
9U05RO#1,1,RDNGSTN,65100.0,65100.0,14,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65100.0,65100.0,STOP
9U05RO#1,2,ZZZREJN,65124.0,65124.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65124.0,65124.0,PASS
9U05RO#1,3,RDNGNJN,65154.0,65154.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65154.0,65154.0,PASS
9U05RO#1,4,RDNGKBJ,65190.0,65190.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65190.0,65190.0,PASS
9U05RO#1,5,TWYFDW,65338.0,65338.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65363.0,65363.0,PASS
9U05RO#1,6,TWYFORD,65428.0,65458.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65400.0,65460.0,STOP
9U05RO#1,7,RUSCOMB,65536.0,65536.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65538.0,65538.0,PASS
9U05RO#1,8,MDNHEAD,65794.0,65824.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65820.0,65880.0,STOP
9U05RO#1,9,MDNHDE,65861.0,65861.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,65923.0,65923.0,PASS
9U05RO#1,10,TAPLOW,65968.0,65998.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66030.0,66060.0,STOP
9U05RO#1,11,BNHAM,66148.0,66178.0,2,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66210.0,66240.0,STOP
9U05RO#1,12,ZZZFRD,66286.0,66286.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66348.0,66348.0,PASS
9U05RO#1,13,SLOUGHW,66302.0,66302.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66371.0,66371.0,PASS
9U05RO#1,14,SLOUGH,66351.0,66381.0,5,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66420.0,66480.0,STOP
9U05RO#1,15,DOLPHNJ,66449.0,66449.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66577.0,66577.0,PASS
9U05RO#1,16,LANGLEY,66532.0,66562.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66660.0,66690.0,STOP
9U05RO#1,17,IVER,66766.0,66796.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66810.0,66840.0,STOP
9U05RO#1,18,WDRYJN,66986.0,66986.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66972.0,66972.0,PASS
9U05RO#1,19,WDRYTON,66997.0,67027.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,66990.0,67050.0,STOP
9U05RO#1,20,STKYJN,67109.0,67109.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67132.0,67132.0,PASS
9U05RO#1,21,HTRWAJN,67177.0,67177.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67200.0,67200.0,PASS
9U05RO#1,22,HAYESAH,67290.0,67320.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67230.0,67290.0,STOP
9U05RO#1,23,STHALWJ,67567.0,67567.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67390.0,67390.0,PASS
9U05RO#1,24,STHALL,67647.0,67677.0,4,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67470.0,67530.0,STOP
9U05RO#1,25,STHALEJ,67695.0,67695.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67548.0,67548.0,PASS
9U05RO#1,26,ZZZHBJN,67741.0,67741.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67594.0,67594.0,PASS
9U05RO#1,27,HANWELL,67780.0,67780.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67633.0,67633.0,PASS
9U05RO#1,28,ZZZHAN,67787.0,67787.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67640.0,67640.0,PASS
9U05RO#1,29,WEALJN,67820.0,67820.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67674.0,67674.0,PASS
9U05RO#1,30,WEALING,67826.0,67826.0,4,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67680.0,67680.0,PASS
9U05RO#1,31,EALINGB,67916.0,67946.0,1,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67770.0,67920.0,STOP
9U05RO#1,32,ACTONW,68006.0,68006.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,67980.0,67980.0,PASS
9U05RO#1,33,ACTONML,68063.0,68063.0,URL,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68037.0,68037.0,PASS
9U05RO#1,34,ZZZACTE,68076.0,68076.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68050.0,68050.0,PASS
9U05RO#1,35,FRIARSJ,68103.0,68103.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68083.0,68083.0,PASS
9U05RO#1,36,OLDOKCW,68129.0,68129.0,UR,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68116.0,68116.0,PASS
9U05RO#1,37,OLDOKCE,68159.0,68159.0,1,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68152.0,68152.0,PASS
9U05RO#1,38,LDBRKJ,68215.0,68215.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68220.0,68220.0,PASS
9U05RO#1,39,PRTOBJP,68275.0,68275.0,RL,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68310.0,68310.0,PASS
9U05RO#1,40,WBRNPKS,68340.0,68340.0,DEP,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68400.0,68400.0,PASS
9U05RO#1,41,ROJAOJN,68483.0,68483.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68456.0,68456.0,PASS
9U05RO#1,42,PADTLL,68499.0,68529.0,1,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68520.0,68580.0,STOP
9U05RO#1,43,BONDST,68679.0,68709.0,2,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68730.0,68760.0,STOP
9U05RO#1,44,TOTCTRD,68769.0,68799.0,2,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68820.0,68880.0,STOP
9U05RO#1,45,TOTCFST,68872.0,68872.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68953.0,68953.0,PASS
9U05RO#1,46,FRNDFST,68878.0,68878.0,2,PASS,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,68959.0,68959.0,PASS
9U05RO#1,47,FRNDXR,68949.0,68979.0,2,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,69030.0,69090.0,STOP
9U05RO#1,48,LIVSTLL,69069.0,69099.0,1,STOP,RSDuty_85,65100,70290,RDNGSTN,ABWDXR,,,,,,EB,OO,69180.0,69240.0,STOP
